category,rank,rank_overall,player_id,user_uuid,name,points,points_overall,move,events,gender,window_start,url
Men's,459,470,ranked-arjun-anand,,Arjun Anand,0,12,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-arjun-anand
Men's,459,470,ranked-arjun-chande,,Arjun Chande,0,12,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-arjun-chande
Men's,459,470,ranked-rudhir-barma,,Rudhir Barma,0,12,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-rudhir-barma
Men's,459,470,ranked-shantanu-chopra,,Shantanu Chopra,0,12,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-shantanu-chopra
Men's,459,470,ranked-sharan-chandrashekar,,Sharan Chandrashekar,0,12,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-sharan-chandrashekar
Men's,459,470,ranked-shasaank-g,,Shasaank G,0,12,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-shasaank-g
Men's,459,470,ranked-siddhant-deshpande,,Siddhant Deshpande,0,12,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-siddhant-deshpande
Men's,459,470,ranked-yash-r-sippy,,Yash R Sippy,0,12,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-yash-r-sippy
Men's,459,498,ranked-akhil-chopra,,Akhil Chopra,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-akhil-chopra
Men's,459,498,ranked-akshay-gurnani,,Akshay Gurnani,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-akshay-gurnani
Men's,459,498,d0df0275-050d-4a5d-b540-78b2357d7697,,Anant Bothra,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/d0df0275-050d-4a5d-b540-78b2357d7697
Men's,459,498,ranked-anant-goenka,,Anant Goenka,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-anant-goenka
Men's,459,498,ranked-aniket-sheth,,Aniket Sheth,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-aniket-sheth
Men's,459,498,ranked-dhruv-jatti,,Dhruv Jatti,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-dhruv-jatti
Men's,459,498,ranked-karan-chahal,,Karan Chahal,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-karan-chahal
Men's,459,498,ranked-kunal-virwan,,Kunal Virwan,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-kunal-virwan
Men's,459,498,1dbeeee2-b41a-4bec-8948-8f661c573861,1dbeeee2-b41a-4bec-8948-8f661c573861,Mishal Mehta,0,9,-36.0,2,male,2025-07-01,https://indianpadeltour.in/players/1dbeeee2-b41a-4bec-8948-8f661c573861
Men's,459,498,ranked-mithun-sheth,,Mithun Sheth,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-mithun-sheth
Men's,459,498,ranked-nakul-vengsarkar,,Nakul Vengsarkar,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-nakul-vengsarkar
Men's,459,498,ranked-neel-shah,,Neel Shah,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-neel-shah
Men's,459,498,ranked-nikhil-menda,,Nikhil Menda,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-nikhil-menda
Men's,459,498,ranked-rahil-peris,,Rahil Peris,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-rahil-peris
Men's,459,498,ranked-ronak-sanghvi,,Ronak Sanghvi,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-ronak-sanghvi
Men's,459,498,ranked-sailesh-mundra,,Sailesh Mundra,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-sailesh-mundra
Men's,459,498,ranked-saksham-sharma,,Saksham Sharma,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-saksham-sharma
Men's,459,498,ranked-trishank-b,,Trishank B,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-trishank-b
Men's,459,498,ranked-vikramjit-garewal,,Vikramjit Garewal,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-vikramjit-garewal
Men's,459,498,ranked-vishal-pattabiraman,,Vishal Pattabiraman,0,9,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-vishal-pattabiraman
Men's,459,563,ranked-aakash-agarwal,,Aakash Agarwal,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-aakash-agarwal
Men's,459,563,ranked-aakash-shah,,Aakash Shah,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-aakash-shah
Men's,459,563,ranked-abhishek-gamre,,Abhishek Gamre,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-abhishek-gamre
Men's,459,563,ranked-aditya-shah,,Aditya Shah,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-aditya-shah
Men's,459,563,ranked-aman-doshi,,Aman Doshi,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-aman-doshi
Men's,459,563,ranked-arun-balajee,,Arun Balajee,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-arun-balajee
Men's,459,563,ranked-bruno-rauis,,Bruno Rauis,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-bruno-rauis
Men's,459,563,ranked-kushhal-kela,,Kushhal Kela,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-kushhal-kela
Men's,459,563,ranked-mahir-chadha,,Mahir Chadha,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-mahir-chadha
Men's,459,563,ranked-pradeep-shahani,,Pradeep Shahani,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-pradeep-shahani
Men's,459,563,ranked-prateek-khubchandani,,Prateek Khubchandani,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-prateek-khubchandani
Men's,459,563,ranked-rishabh-sharma,,Rishabh Sharma,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-rishabh-sharma
Men's,459,563,ranked-sachit-bajoria,,Sachit Bajoria,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-sachit-bajoria
Men's,459,563,ranked-shankar-menon,,Shankar Menon,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-shankar-menon
Men's,459,563,ranked-shivam-singh,,Shivam Singh,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-shivam-singh
Men's,459,563,ranked-tarun-amirtharaj,,Tarun Amirtharaj,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-tarun-amirtharaj
Men's,459,563,ranked-vishesh-agrawal,,Vishesh Agrawal,0,6,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ranked-vishesh-agrawal
Men's,459,603,c83a9f33-0d4f-4f6d-b21f-1cfc425dfe69,c83a9f33-0d4f-4f6d-b21f-1cfc425dfe69,Aahan Jhaveri,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/c83a9f33-0d4f-4f6d-b21f-1cfc425dfe69
Men's,459,603,30ab2db4-b8de-4717-9c08-286cea50609e,30ab2db4-b8de-4717-9c08-286cea50609e,Aakash Lalith,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/30ab2db4-b8de-4717-9c08-286cea50609e
Men's,459,603,ab6b85a1-dd20-44e5-893f-e488cc31bb88,ab6b85a1-dd20-44e5-893f-e488cc31bb88,Abdul Rehman,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ab6b85a1-dd20-44e5-893f-e488cc31bb88
Men's,459,603,bb5b11da-7bc4-4fed-bcbd-3fa6da36fe28,bb5b11da-7bc4-4fed-bcbd-3fa6da36fe28,Abhay Biswakarma,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/bb5b11da-7bc4-4fed-bcbd-3fa6da36fe28
Men's,459,603,2890603e-2ceb-476a-ac9d-a06c6c37dd8b,2890603e-2ceb-476a-ac9d-a06c6c37dd8b,Afdhel Abdul Wahab,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/2890603e-2ceb-476a-ac9d-a06c6c37dd8b
Men's,459,603,c8b84750-cba5-4022-8c4a-b6934fc472ff,c8b84750-cba5-4022-8c4a-b6934fc472ff,Akash Wagh,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/c8b84750-cba5-4022-8c4a-b6934fc472ff
Men's,459,603,c440118a-4188-4779-ac49-e31b9bd9398d,c440118a-4188-4779-ac49-e31b9bd9398d,Anjan Vachhani,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/c440118a-4188-4779-ac49-e31b9bd9398d
Men's,459,603,79665684-6161-45de-af8d-bff8b2fb798a,79665684-6161-45de-af8d-bff8b2fb798a,Arik Badami,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/79665684-6161-45de-af8d-bff8b2fb798a
Men's,459,603,27f580ae-22a7-4519-a7e9-f48e69c6eed0,27f580ae-22a7-4519-a7e9-f48e69c6eed0,Arjun Batra,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/27f580ae-22a7-4519-a7e9-f48e69c6eed0
Men's,459,603,2973535a-1a87-4eb9-85af-f8d5c2f523c2,2973535a-1a87-4eb9-85af-f8d5c2f523c2,Aryaman Jajodia,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/2973535a-1a87-4eb9-85af-f8d5c2f523c2
Men's,459,603,68c7916e-0da4-4940-a068-eda6255290cc,68c7916e-0da4-4940-a068-eda6255290cc,Basudev Rai,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/68c7916e-0da4-4940-a068-eda6255290cc
Men's,459,603,3ebc54e6-ec4a-42bc-bfcb-67c21e71616a,3ebc54e6-ec4a-42bc-bfcb-67c21e71616a,Bijon Kanabar,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/3ebc54e6-ec4a-42bc-bfcb-67c21e71616a
Men's,459,603,3480aff3-e63a-4c82-bc4d-d37555b3f964,3480aff3-e63a-4c82-bc4d-d37555b3f964,Bipin Grewal,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/3480aff3-e63a-4c82-bc4d-d37555b3f964
Men's,459,603,b283a295-a9ab-473f-a8f5-ef3c3f5ab0b8,b283a295-a9ab-473f-a8f5-ef3c3f5ab0b8,Chacko Cherian,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/b283a295-a9ab-473f-a8f5-ef3c3f5ab0b8
Men's,459,603,18098d77-da96-47f5-8a0d-23460d6bdca8,18098d77-da96-47f5-8a0d-23460d6bdca8,Devansh Somani,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/18098d77-da96-47f5-8a0d-23460d6bdca8
Men's,459,603,c0f4df56-a4e6-4c62-a9da-90e308737ffc,c0f4df56-a4e6-4c62-a9da-90e308737ffc,Dhruva Madhavan,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/c0f4df56-a4e6-4c62-a9da-90e308737ffc
Men's,459,603,9ea9d377-325c-4e5e-8973-2502b62cf1fa,9ea9d377-325c-4e5e-8973-2502b62cf1fa,Divy Kothari,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/9ea9d377-325c-4e5e-8973-2502b62cf1fa
Men's,459,603,e6060460-a028-48da-8565-3f9ab0a3075f,e6060460-a028-48da-8565-3f9ab0a3075f,Frederick Williams,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/e6060460-a028-48da-8565-3f9ab0a3075f
Men's,459,603,32a0b562-9232-4c9d-baa5-622161e0b903,32a0b562-9232-4c9d-baa5-622161e0b903,Glenn Renny,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/32a0b562-9232-4c9d-baa5-622161e0b903
Men's,459,603,eae761c0-dc5e-44fc-acf1-5229a40242dd,eae761c0-dc5e-44fc-acf1-5229a40242dd,Gopal Mohan,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/eae761c0-dc5e-44fc-acf1-5229a40242dd
Men's,459,603,88c95f46-866c-4554-9859-95dbb6693a81,88c95f46-866c-4554-9859-95dbb6693a81,Gopi Reddy,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/88c95f46-866c-4554-9859-95dbb6693a81
Men's,459,603,cbb558aa-ee6a-4b58-8184-8b54946a838f,cbb558aa-ee6a-4b58-8184-8b54946a838f,Gundlapalle Yaswanth Reddy,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/cbb558aa-ee6a-4b58-8184-8b54946a838f
Men's,459,603,7f9b1fbf-d6db-428b-9117-7a8b136e2a63,7f9b1fbf-d6db-428b-9117-7a8b136e2a63,Ishaan Choksi,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/7f9b1fbf-d6db-428b-9117-7a8b136e2a63
Men's,459,603,88577d45-624b-4cdb-9557-13653e446860,88577d45-624b-4cdb-9557-13653e446860,Jai Sakhuja,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/88577d45-624b-4cdb-9557-13653e446860
Men's,459,603,48e4e396-7184-498c-a7be-2edc05971b23,48e4e396-7184-498c-a7be-2edc05971b23,Jashan Singh Arora,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/48e4e396-7184-498c-a7be-2edc05971b23
Men's,459,603,ef4d0083-3ad2-492d-8070-1d27cb8fa67d,ef4d0083-3ad2-492d-8070-1d27cb8fa67d,Jason Pereira,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ef4d0083-3ad2-492d-8070-1d27cb8fa67d
Men's,459,603,c15288d2-2aa6-4007-b2f0-9871ff97b432,c15288d2-2aa6-4007-b2f0-9871ff97b432,Jimit Sanghani,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/c15288d2-2aa6-4007-b2f0-9871ff97b432
Men's,459,603,ba51f861-6210-44a0-8210-b9192afbb259,ba51f861-6210-44a0-8210-b9192afbb259,Jinto Varghese,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/ba51f861-6210-44a0-8210-b9192afbb259
Men's,459,603,8af8e92c-8ebb-49ed-80bd-694b441357f8,8af8e92c-8ebb-49ed-80bd-694b441357f8,Joseph Korah,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/8af8e92c-8ebb-49ed-80bd-694b441357f8
Men's,459,603,ff05cc74-ed3a-4f11-b5c9-b91e71e5f39d,ff05cc74-ed3a-4f11-b5c9-b91e71e5f39d,Joshua Lobo,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ff05cc74-ed3a-4f11-b5c9-b91e71e5f39d
Men's,459,603,b6fcd7bf-693d-40ad-adbc-a23632357bf9,,Joshua Lobo Partner,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/b6fcd7bf-693d-40ad-adbc-a23632357bf9
Men's,459,603,c510921b-3d7b-42b1-8671-86a367a752e3,c510921b-3d7b-42b1-8671-86a367a752e3,Junaid Sopariwala,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/c510921b-3d7b-42b1-8671-86a367a752e3
Men's,459,603,dacff7ad-842d-4f12-8adb-bf190bfb6eb2,dacff7ad-842d-4f12-8adb-bf190bfb6eb2,Karan Daftary,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/dacff7ad-842d-4f12-8adb-bf190bfb6eb2
Men's,459,603,2891f3ff-442b-4b5b-b58c-cd458df7ea72,2891f3ff-442b-4b5b-b58c-cd458df7ea72,Kaushik Gummuluru,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/2891f3ff-442b-4b5b-b58c-cd458df7ea72
Men's,459,603,628c5ffa-e7aa-4c81-99eb-542a07475659,628c5ffa-e7aa-4c81-99eb-542a07475659,Kriish Sakhuja,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/628c5ffa-e7aa-4c81-99eb-542a07475659
Men's,459,603,1cff5d3c-6fd1-4502-a3c5-2b918f107eda,1cff5d3c-6fd1-4502-a3c5-2b918f107eda,Krishna Teja Ankam,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/1cff5d3c-6fd1-4502-a3c5-2b918f107eda
Men's,459,603,8c14292c-7d3f-4075-9728-5ecdab778aef,8c14292c-7d3f-4075-9728-5ecdab778aef,Lokesh Chhabra,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/8c14292c-7d3f-4075-9728-5ecdab778aef
Men's,459,603,8ebec8b6-ee3d-445c-ba14-05bc8879c4d3,,Manav Shah,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/8ebec8b6-ee3d-445c-ba14-05bc8879c4d3
Men's,459,603,50389e26-ef8f-483a-a55a-97f02076536c,50389e26-ef8f-483a-a55a-97f02076536c,Maurya Nagpal,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/50389e26-ef8f-483a-a55a-97f02076536c
Men's,459,603,c005054e-b3f8-434d-a338-10ba4fd1b0fb,,Mukund Muthanna Partner,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/c005054e-b3f8-434d-a338-10ba4fd1b0fb
Men's,459,603,48382568-087c-4c34-ab92-46d2680916f1,,Nigel Paul,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/48382568-087c-4c34-ab92-46d2680916f1
Men's,459,603,e7f18fca-e2a6-4ee7-9045-df813ab9fd91,e7f18fca-e2a6-4ee7-9045-df813ab9fd91,Nikhil George,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/e7f18fca-e2a6-4ee7-9045-df813ab9fd91
Men's,459,603,1fe46b92-d550-4c02-81f6-489cb553411b,1fe46b92-d550-4c02-81f6-489cb553411b,Parth Bhatia,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/1fe46b92-d550-4c02-81f6-489cb553411b
Men's,459,603,4c979aa0-e703-43c6-b4e0-1fb8e52cd678,4c979aa0-e703-43c6-b4e0-1fb8e52cd678,Piyush Bansal,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/4c979aa0-e703-43c6-b4e0-1fb8e52cd678
Men's,459,603,03c0ac66-cca8-403b-956f-08fe4c08cebe,03c0ac66-cca8-403b-956f-08fe4c08cebe,Pranay Merchant,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/03c0ac66-cca8-403b-956f-08fe4c08cebe
Men's,459,603,ff462e1c-14e0-4792-9215-29ecaeed1cfa,ff462e1c-14e0-4792-9215-29ecaeed1cfa,Pranay Shetty,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/ff462e1c-14e0-4792-9215-29ecaeed1cfa
Men's,459,603,7ab2bcb6-be63-4241-a6d3-b1cf30b170f4,7ab2bcb6-be63-4241-a6d3-b1cf30b170f4,Pratik Makkar,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/7ab2bcb6-be63-4241-a6d3-b1cf30b170f4
Men's,459,603,ac9d1c3d-1aac-4acc-8ad0-1325faa75e44,ac9d1c3d-1aac-4acc-8ad0-1325faa75e44,Priynash Kothari,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ac9d1c3d-1aac-4acc-8ad0-1325faa75e44
Men's,459,603,db525122-7288-4cef-a60c-57d5465c23d2,db525122-7288-4cef-a60c-57d5465c23d2,Punit Chawla,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/db525122-7288-4cef-a60c-57d5465c23d2
Men's,459,603,91fe8369-14e1-4871-b264-ff9edce13af8,91fe8369-14e1-4871-b264-ff9edce13af8,Raghul Arvind,0,0,-36.0,2,male,2025-07-01,https://indianpadeltour.in/players/91fe8369-14e1-4871-b264-ff9edce13af8
Men's,459,603,8515d030-3139-4b21-95ed-d7f4cbe438ae,8515d030-3139-4b21-95ed-d7f4cbe438ae,Rahil Gala,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/8515d030-3139-4b21-95ed-d7f4cbe438ae
Men's,459,603,7b2f6fd9-392c-477e-8c2e-ee3878c1f0e8,7b2f6fd9-392c-477e-8c2e-ee3878c1f0e8,Rahil Patel,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/7b2f6fd9-392c-477e-8c2e-ee3878c1f0e8
Men's,459,603,75773700-bff1-4aaf-93a5-59442aac5c0d,75773700-bff1-4aaf-93a5-59442aac5c0d,Rahil Saboo,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/75773700-bff1-4aaf-93a5-59442aac5c0d
Men's,459,603,c175f136-838a-48d3-9f95-cb8f568a8355,c175f136-838a-48d3-9f95-cb8f568a8355,Rahul Parkash,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/c175f136-838a-48d3-9f95-cb8f568a8355
Men's,459,603,4f7ba08a-4a68-434d-9eeb-bec99296fe6f,4f7ba08a-4a68-434d-9eeb-bec99296fe6f,Rahul Sachdeva,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/4f7ba08a-4a68-434d-9eeb-bec99296fe6f
Men's,459,603,fbb446a9-8fc0-419e-a122-968c42f06acf,fbb446a9-8fc0-419e-a122-968c42f06acf,Rajat Jain,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/fbb446a9-8fc0-419e-a122-968c42f06acf
Men's,459,603,f5db5ed7-b6ba-4ce3-bce7-b0593ce1d8d5,f5db5ed7-b6ba-4ce3-bce7-b0593ce1d8d5,Rajesh Shing,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/f5db5ed7-b6ba-4ce3-bce7-b0593ce1d8d5
Men's,459,603,5dd2f0f1-9e37-4f1b-9ed6-726f108ea1ea,5dd2f0f1-9e37-4f1b-9ed6-726f108ea1ea,Rayaprolu Sagar,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/5dd2f0f1-9e37-4f1b-9ed6-726f108ea1ea
Men's,459,603,3c8b6bfa-05d8-417f-bd24-a3edf965c004,3c8b6bfa-05d8-417f-bd24-a3edf965c004,Rehan Malik,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/3c8b6bfa-05d8-417f-bd24-a3edf965c004
Men's,459,603,cbb4f436-f8ad-44ca-b38e-fc9f7098ff97,cbb4f436-f8ad-44ca-b38e-fc9f7098ff97,Renny Chacko,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/cbb4f436-f8ad-44ca-b38e-fc9f7098ff97
Men's,459,603,911948ff-358b-481e-aba0-d93156ba6b31,911948ff-358b-481e-aba0-d93156ba6b31,Rishabh Rajani,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/911948ff-358b-481e-aba0-d93156ba6b31
Men's,459,603,ec5f0519-a767-4bff-976f-62cac2d931c5,ec5f0519-a767-4bff-976f-62cac2d931c5,Rohit S,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/ec5f0519-a767-4bff-976f-62cac2d931c5
Men's,459,603,9dd10c8d-d850-4642-9043-7431470cebc9,9dd10c8d-d850-4642-9043-7431470cebc9,Ronak Bhojani,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/9dd10c8d-d850-4642-9043-7431470cebc9
Men's,459,603,49e0b5fb-e92e-467e-b277-532aa91ecd88,49e0b5fb-e92e-467e-b277-532aa91ecd88,Rudresh Shetye,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/49e0b5fb-e92e-467e-b277-532aa91ecd88
Men's,459,603,871ebc0d-cdac-4056-99c1-8181ed74b338,871ebc0d-cdac-4056-99c1-8181ed74b338,Sadic Ashraf,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/871ebc0d-cdac-4056-99c1-8181ed74b338
Men's,459,603,d53d58f6-276e-46d7-b68f-122f5cffc310,d53d58f6-276e-46d7-b68f-122f5cffc310,Sagar Patodia,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/d53d58f6-276e-46d7-b68f-122f5cffc310
Men's,459,603,2ca1e3d6-f039-4d35-8a77-2dc758f3f972,2ca1e3d6-f039-4d35-8a77-2dc758f3f972,Sahil Dhingra,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/2ca1e3d6-f039-4d35-8a77-2dc758f3f972
Men's,459,603,c1bb2e34-e142-4eb8-b132-d84e8c734bb7,c1bb2e34-e142-4eb8-b132-d84e8c734bb7,Sai Ram Goud,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/c1bb2e34-e142-4eb8-b132-d84e8c734bb7
Men's,459,603,58e20dcc-ea00-430a-b0bb-ca3e7f99ec7d,58e20dcc-ea00-430a-b0bb-ca3e7f99ec7d,Salman Damani,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/58e20dcc-ea00-430a-b0bb-ca3e7f99ec7d
Men's,459,603,4c97d826-5756-4858-b292-b21827ad555e,4c97d826-5756-4858-b292-b21827ad555e,Salman Shaji,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/4c97d826-5756-4858-b292-b21827ad555e
Men's,459,603,8bc488d5-c371-499a-b700-0d7a3b96367c,8bc488d5-c371-499a-b700-0d7a3b96367c,Sanal K M,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/8bc488d5-c371-499a-b700-0d7a3b96367c
Men's,459,603,f3fe6938-52ee-41b1-af50-ec82c5c39f31,f3fe6938-52ee-41b1-af50-ec82c5c39f31,Sandeep Chawla,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/f3fe6938-52ee-41b1-af50-ec82c5c39f31
Men's,459,603,8eacc1db-d346-4bac-94af-8e32b002d049,8eacc1db-d346-4bac-94af-8e32b002d049,Sanjay Davis Tony,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/8eacc1db-d346-4bac-94af-8e32b002d049
Men's,459,603,f1ecb503-6fab-40e8-8bf8-c18947a0125f,f1ecb503-6fab-40e8-8bf8-c18947a0125f,Savio Zibi,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/f1ecb503-6fab-40e8-8bf8-c18947a0125f
Men's,459,603,26603ce9-30f9-424b-91b6-14f9364429b6,26603ce9-30f9-424b-91b6-14f9364429b6,Sharad Kanadje,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/26603ce9-30f9-424b-91b6-14f9364429b6
Men's,459,603,eb6e3572-7307-4365-8009-7450c28a8eae,eb6e3572-7307-4365-8009-7450c28a8eae,Sheehan Furtado,0,0,-36.0,1,male,2025-07-01,https://indianpadeltour.in/players/eb6e3572-7307-4365-8009-7450c28a8eae
Men's,459,603,de44689c-c743-460c-a4f5-a04b2819a84b,de44689c-c743-460c-a4f5-a04b2819a84b,Sonu Vaidyan,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/de44689c-c743-460c-a4f5-a04b2819a84b
Men's,459,603,b4cd5e27-cdcf-4200-82e0-7281922b0411,b4cd5e27-cdcf-4200-82e0-7281922b0411,Steve Jacob Franco,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/b4cd5e27-cdcf-4200-82e0-7281922b0411
Men's,459,603,aef676e5-8cb2-47d3-a13f-4d68a9085e96,aef676e5-8cb2-47d3-a13f-4d68a9085e96,Subramanian Shivshankaran,0,0,,1,male,2025-07-01,https://indianpadeltour.in/players/aef676e5-8cb2-47d3-a13f-4d68a9085e96
